Date,Open,High,Low,Close,Adj Close,Volume
2020-08-26,422.8500061035156,434.95001220703125,422.8500061035156,432.1000061035156,429.7164001464844,5406
2020-08-27,443.8500061035156,443.8500061035156,430.95001220703125,435.29998779296875,432.8987121582031,4665
2020-08-28,435.25,444.8999938964844,410.0,415.95001220703125,413.6554870605469,11903
2020-08-31,424.95001220703125,424.95001220703125,371.3500061035156,383.0,380.8872375488281,11448
2020-09-01,388.0,397.04998779296875,373.5,380.70001220703125,378.5999450683594,3461
2020-09-02,378.5,387.1499938964844,376.25,382.0,379.89276123046875,4109
2020-09-03,382.04998779296875,414.1000061035156,378.45001220703125,404.25,402.02001953125,7622
2020-09-04,395.04998779296875,414.0,388.25,402.5,400.2796630859375,3728
2020-09-07,395.1499938964844,398.29998779296875,388.0,395.79998779296875,393.6166076660156,5452
2020-09-08,395.70001220703125,406.04998779296875,385.6000061035156,390.25,388.0972595214844,6175
2020-09-09,385.25,399.0,378.0,396.5,394.3127746582031,8387
2020-09-10,403.5,413.0,394.3500061035156,408.04998779296875,405.7990417480469,4970
2020-09-11,408.8999938964844,412.75,397.8500061035156,410.95001220703125,408.6830749511719,5082
2020-09-14,401.1000061035156,484.0,401.1000061035156,456.25,453.733154296875,54173
2020-09-15,460.0,477.0,445.0,453.20001220703125,450.70001220703125,11981
2020-09-16,446.95001220703125,457.0,440.75,445.0,445.0,9749
2020-09-17,452.29998779296875,456.25,441.6499938964844,449.5,449.5,5606
2020-09-18,446.0,464.8999938964844,441.1499938964844,442.75,442.75,9702
2020-09-21,449.3999938964844,454.04998779296875,435.0,438.0,438.0,18254
2020-09-22,438.75,444.1499938964844,429.0,440.20001220703125,440.20001220703125,6581
2020-09-23,441.75,453.8500061035156,441.70001220703125,451.20001220703125,451.20001220703125,6589
2020-09-24,451.0,464.0,435.54998779296875,454.95001220703125,454.95001220703125,13368
2020-09-25,466.0,534.5,466.0,506.04998779296875,506.04998779296875,51906
2020-09-28,525.0,543.8499755859375,505.3500061035156,533.1500244140625,533.1500244140625,17335
2020-09-29,547.6500244140625,550.0,517.5499877929688,530.9500122070312,530.9500122070312,10517
2020-09-30,529.9500122070312,574.7999877929688,522.2000122070312,564.5,564.5,66453
2020-10-01,569.7999877929688,580.5499877929688,556.0,562.6500244140625,562.6500244140625,14275
2020-10-05,569.7000122070312,580.0,553.3499755859375,569.0999755859375,569.0999755859375,8196
2020-10-06,577.9500122070312,577.9500122070312,556.3499755859375,563.25,563.25,4850
2020-10-07,558.0,567.9500122070312,548.0999755859375,549.0999755859375,549.0999755859375,3854
2020-10-08,560.0,576.8499755859375,530.6500244140625,548.2000122070312,548.2000122070312,7054
2020-10-09,550.0,556.0499877929688,535.0,536.9500122070312,536.9500122070312,2899
2020-10-12,545.0,560.0,521.0,526.0,526.0,5622
2020-10-13,525.0,533.0,520.0,525.4000244140625,525.4000244140625,3146
2020-10-14,529.9000244140625,533.0,511.6000061035156,523.9500122070312,523.9500122070312,3310
2020-10-15,515.5,540.8499755859375,506.6000061035156,522.75,522.75,3370
2020-10-16,524.3499755859375,535.25,522.0999755859375,533.7000122070312,533.7000122070312,3657
2020-10-19,527.1500244140625,544.0,527.1500244140625,542.2000122070312,542.2000122070312,6274
2020-10-20,542.2000122070312,569.75,523.75,541.4500122070312,541.4500122070312,4123
2020-10-21,535.4500122070312,554.5499877929688,529.1500244140625,547.6500244140625,547.6500244140625,5140
2020-10-22,550.0,550.0,532.5499877929688,538.0499877929688,538.0499877929688,2381
2020-10-23,543.0,565.0,543.0,559.75,559.75,4172
2020-10-26,560.0,560.0,540.0,549.75,549.75,3741
2020-10-27,541.2999877929688,559.75,530.5999755859375,551.75,551.75,5418
2020-10-28,551.7000122070312,560.0,537.0499877929688,546.25,546.25,2300
2020-10-29,541.0499877929688,543.2000122070312,525.5,532.5,532.5,1361
2020-10-30,548.7000122070312,548.7000122070312,532.5,539.5999755859375,539.5999755859375,2601
2020-11-02,540.0,541.3499755859375,522.0499877929688,534.25,534.25,1179
2020-11-03,534.2000122070312,543.2000122070312,531.0,532.0999755859375,532.0999755859375,1356
2020-11-04,540.0499877929688,548.4000244140625,525.2999877929688,537.6500244140625,537.6500244140625,984
2020-11-05,548.9500122070312,549.0,532.2999877929688,543.0999755859375,543.0999755859375,4128
2020-11-06,545.5999755859375,549.0,533.0,548.0999755859375,548.0999755859375,7928
2020-11-09,548.1500244140625,584.0,546.0,566.7999877929688,566.7999877929688,35479
2020-11-10,574.7000122070312,586.9000244140625,550.4000244140625,567.3499755859375,567.3499755859375,10149
2020-11-11,560.2000122070312,571.0,560.2000122070312,566.0999755859375,566.0999755859375,2470
2020-11-12,570.0,602.0,569.8499755859375,599.0999755859375,599.0999755859375,42839
2020-11-13,610.0,611.9500122070312,585.0999755859375,600.6500244140625,600.6500244140625,24795
2020-11-17,621.0,624.75,610.0,617.25,617.25,21777
2020-11-18,620.0,620.0499877929688,598.0,601.5,601.5,12450
2020-11-19,595.0,612.8499755859375,584.2999877929688,586.9000244140625,586.9000244140625,10470
2020-11-20,598.9500122070312,611.0,584.5,587.25,587.25,3948
2020-11-23,585.0499877929688,597.0499877929688,570.0,590.3499755859375,590.3499755859375,10305
2020-11-24,592.2999877929688,599.7999877929688,577.5999755859375,586.5499877929688,586.5499877929688,4032
2020-11-25,589.9500122070312,599.0,576.5,581.75,581.75,9301
2020-11-26,580.0499877929688,580.0499877929688,560.0,572.1500244140625,572.1500244140625,4225
2020-11-27,572.2000122070312,579.6500244140625,554.5499877929688,560.5499877929688,560.5499877929688,6034
2020-12-01,563.9500122070312,565.5499877929688,530.0,537.5499877929688,537.5499877929688,18550
2020-12-02,550.0,559.0,539.0,554.5999755859375,554.5999755859375,17119
2020-12-03,550.0,552.5999755859375,540.4000244140625,543.2999877929688,543.2999877929688,5718
2020-12-04,540.0499877929688,551.7000122070312,533.0,535.0499877929688,535.0499877929688,5323
2020-12-07,550.0,573.9000244140625,540.0999755859375,569.0999755859375,569.0999755859375,36330
2020-12-08,583.0,583.0,560.0,561.8499755859375,561.8499755859375,7002
2020-12-09,558.0499877929688,571.7999877929688,556.4000244140625,563.6500244140625,563.6500244140625,11511
2020-12-10,555.0,560.0,544.0499877929688,549.2000122070312,549.2000122070312,7966
2020-12-11,549.2000122070312,568.4000244140625,544.6500244140625,546.9000244140625,546.9000244140625,4242
2020-12-14,554.7000122070312,559.8499755859375,543.0,547.5999755859375,547.5999755859375,3425
2020-12-15,562.8499755859375,562.8499755859375,546.2999877929688,554.7999877929688,554.7999877929688,2388
2020-12-16,555.0499877929688,555.0499877929688,536.5499877929688,545.2000122070312,545.2000122070312,6332
2020-12-17,557.9500122070312,558.9000244140625,542.0999755859375,545.4500122070312,545.4500122070312,6992
2020-12-18,545.4000244140625,548.0499877929688,526.4500122070312,533.5499877929688,533.5499877929688,9592
2020-12-21,535.0499877929688,546.0,508.1000061035156,514.2999877929688,514.2999877929688,6655
2020-12-22,523.9500122070312,528.9000244140625,510.0,518.8499755859375,518.8499755859375,3220
2020-12-23,535.0,545.0,515.2999877929688,532.75,532.75,10186
2020-12-24,534.9500122070312,537.0999755859375,508.0,514.5999755859375,514.5999755859375,16192
2020-12-28,520.25,525.0,508.0,510.70001220703125,510.70001220703125,10827
2020-12-29,511.3999938964844,523.9000244140625,493.04998779296875,500.6499938964844,500.6499938964844,15428
2020-12-30,499.0,514.75,499.0,505.1000061035156,505.1000061035156,10295
2020-12-31,505.04998779296875,513.5499877929688,503.04998779296875,507.1499938964844,507.1499938964844,3639
2021-01-01,500.0,519.0499877929688,500.0,514.25,514.25,14929
2021-01-04,514.0,524.8499755859375,510.5,519.6500244140625,519.6500244140625,5170
2021-01-05,512.1500244140625,521.5,507.70001220703125,516.9000244140625,516.9000244140625,2667
2021-01-06,517.5,523.0999755859375,508.25,509.3500061035156,509.3500061035156,3275
2021-01-07,511.0,519.9000244140625,510.6000061035156,515.25,515.25,2594
2021-01-08,518.75,519.9000244140625,511.1000061035156,516.5499877929688,516.5499877929688,7095
2021-01-11,539.75,557.0,516.5499877929688,527.7000122070312,527.7000122070312,12033
2021-01-12,520.0999755859375,535.0,520.0499877929688,527.5,527.5,4173
2021-01-13,527.4500122070312,533.5,504.45001220703125,507.8999938964844,507.8999938964844,12509
2021-01-14,522.0,522.0,510.0,517.3499755859375,517.3499755859375,6078
2021-01-15,520.0,520.0,507.0,511.20001220703125,511.20001220703125,2638
2021-01-18,523.7000122070312,524.0,507.6499938964844,516.6500244140625,516.6500244140625,5259
2021-01-19,522.4500122070312,543.0,517.0,529.3499755859375,529.3499755859375,14201
2021-01-20,539.0,542.4500122070312,524.9500122070312,534.6500244140625,534.6500244140625,9125
2021-01-21,539.9500122070312,556.0,515.25,523.0999755859375,523.0999755859375,10853
2021-01-22,524.0999755859375,534.9000244140625,513.0,519.0499877929688,519.0499877929688,8705
2021-01-25,526.8499755859375,526.8499755859375,503.29998779296875,515.0499877929688,515.0499877929688,5686
2021-01-27,513.7999877929688,517.8499755859375,491.0,496.1000061035156,496.1000061035156,6994
2021-01-28,499.6499938964844,515.0,491.0,505.25,505.25,2183
2021-01-29,509.95001220703125,520.1500244140625,497.70001220703125,501.0,501.0,5401
2021-02-01,503.45001220703125,527.7999877929688,500.04998779296875,520.5499877929688,520.5499877929688,5920
2021-02-02,522.9500122070312,552.2000122070312,513.0499877929688,548.75,548.75,12695
2021-02-03,558.9500122070312,584.4000244140625,555.0,574.5499877929688,574.5499877929688,48145
2021-02-04,582.0,589.0499877929688,565.7000122070312,569.0,569.0,13555
2021-02-05,568.6500244140625,599.0,568.6500244140625,582.0499877929688,582.0499877929688,27590
2021-02-08,580.0,601.0,566.7999877929688,585.0,585.0,18635
2021-02-09,589.0,589.25,571.0999755859375,577.2000122070312,577.2000122070312,7625
2021-02-10,580.25,593.0999755859375,570.0,586.7000122070312,586.7000122070312,9436
2021-02-11,590.0,613.9500122070312,581.4500122070312,606.3499755859375,606.3499755859375,39660
2021-02-12,590.0,599.4500122070312,559.5999755859375,563.25,563.25,38221
2021-02-15,571.5,571.7000122070312,552.2999877929688,562.8499755859375,562.8499755859375,8045
