Date,Open,High,Low,Close,Adj Close,Volume
2020-08-26,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-08-27,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-08-28,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-08-31,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-01,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-02,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-03,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-04,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-07,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-08,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-09,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-10,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-11,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-14,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-15,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-16,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-17,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-18,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-21,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-22,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-23,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-24,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-25,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-28,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-29,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-09-30,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-10-01,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-10-05,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-10-06,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-10-07,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-10-08,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-10-09,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-10-12,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-10-13,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-10-14,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-10-15,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
2020-10-16,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,26.350000381469727,0
