Date,Open,High,Low,Close,Adj Close,Volume
2020-08-26,870.000244140625,898.8002319335938,870.000244140625,887.062744140625,886.3378295898438,64118
2020-08-27,898.125244140625,898.4627075195312,862.9127197265625,867.750244140625,867.0411376953125,84710
2020-08-28,876.000244140625,928.500244140625,854.0626831054688,882.375244140625,881.6541748046875,424293
2020-08-31,885.000244140625,887.3627319335938,807.0001831054688,841.5377197265625,840.8500366210938,210897
2020-09-01,833.2501831054688,844.8377075195312,825.0001831054688,834.3751831054688,833.693359375,114449
2020-09-02,831.1127319335938,876.750244140625,829.5001831054688,874.3502197265625,873.6357421875,159670
2020-09-03,883.875244140625,963.6752319335938,876.1502075195312,941.9252319335938,941.155517578125,397221
2020-09-04,922.8002319335938,935.1002197265625,905.1752319335938,913.7627563476562,913.0160522460938,99894
2020-09-07,900.000244140625,941.9252319335938,888.2626953125,929.2877197265625,928.5283203125,157947
2020-09-08,933.000244140625,986.0252685546875,930.0377197265625,949.312744140625,948.5369873046875,421650
2020-09-09,934.5377197265625,937.500244140625,886.9127197265625,895.7252197265625,894.9932250976562,161721
2020-09-10,899.3627319335938,926.250244140625,880.6127319335938,901.2377319335938,900.5012817382812,140031
2020-09-11,901.2377319335938,907.4627075195312,882.000244140625,889.8377075195312,889.1105346679688,99862
2020-09-14,904.3877563476562,955.500244140625,892.5377197265625,911.7002563476562,910.9552612304688,242623
2020-09-15,921.2252197265625,948.750244140625,892.500244140625,901.5377197265625,900.801025390625,603679
2020-09-16,907.4252319335938,910.4252319335938,886.500244140625,889.0126953125,888.2861938476562,188345
2020-09-17,875.250244140625,893.250244140625,862.500244140625,869.437744140625,868.7272338867188,155245
2020-09-18,875.812744140625,886.500244140625,837.7877197265625,844.7626953125,844.0723876953125,361209
2020-09-21,849.7501831054688,862.312744140625,804.7501831054688,826.6502075195312,825.9746704101562,149303
2020-09-22,825.0001831054688,828.7127075195312,799.1627197265625,803.6627197265625,803.0059814453125,117138
2020-09-23,815.7001953125,832.5001831054688,803.7001953125,824.5877075195312,823.9138793945312,111039
2020-09-24,803.2501831054688,842.9627075195312,802.6502075195312,816.0001831054688,815.3333740234375,142319
2020-09-25,820.0877075195312,836.2127075195312,813.7127075195312,825.1127319335938,824.4384765625,337307
2020-09-28,827.0626831054688,864.7127075195312,826.0126953125,850.9501953125,850.2548217773438,105326
2020-09-29,856.500244140625,888.750244140625,856.500244140625,866.6627197265625,865.9545288085938,138695
2020-09-30,875.250244140625,930.000244140625,862.6127319335938,918.6002197265625,917.8495483398438,259554
2020-10-01,921.000244140625,937.4252319335938,900.4127197265625,906.000244140625,905.2598876953125,166807
2020-10-05,907.500244140625,910.4252319335938,892.500244140625,896.2877197265625,895.5552978515625,56125
2020-10-06,897.7127075195312,900.7877197265625,888.750244140625,892.2752075195312,891.5460815429688,407174
2020-10-07,890.437744140625,896.2877197265625,864.2252197265625,871.875244140625,871.1627807617188,91241
2020-10-08,879.750244140625,885.2626953125,833.9627075195312,854.8502197265625,854.1516723632812,139901
2020-10-09,844.8002319335938,854.2501831054688,825.0751953125,840.3377075195312,839.6510009765625,201259
2020-10-12,847.4627075195312,895.500244140625,847.4627075195312,883.687744140625,882.9656372070312,308542
2020-10-13,880.500244140625,886.4627075195312,859.500244140625,875.1002197265625,874.3851318359375,95345
2020-10-14,874.500244140625,874.500244140625,855.0001831054688,863.1752319335938,862.4698486328125,102103
2020-10-15,866.4752197265625,872.7377319335938,858.750244140625,861.187744140625,860.4840087890625,67847
2020-10-16,861.187744140625,870.7877197265625,856.9877319335938,861.5252075195312,860.8211669921875,36390
2020-10-19,862.500244140625,862.687744140625,831.0751953125,845.5126953125,844.82177734375,129494
2020-10-20,854.8502197265625,870.000244140625,840.0001831054688,866.7377319335938,866.0294799804688,95943
2020-10-21,870.000244140625,873.6752319335938,854.9252319335938,862.6502075195312,861.9452514648438,142787
2020-10-22,861.0377197265625,870.000244140625,833.6627197265625,864.9752197265625,864.2683715820312,105254
2020-10-23,865.500244140625,869.2877197265625,851.2501831054688,859.312744140625,858.6105346679688,37657
2020-10-26,862.500244140625,865.3876953125,849.2252197265625,860.7377319335938,860.0343627929688,46534
2020-10-27,865.875244140625,872.9627075195312,852.7501831054688,864.3377075195312,863.6314086914062,99705
2020-10-28,867.8627319335938,869.062744140625,836.2501831054688,840.5626831054688,839.8757934570312,83745
2020-10-29,818.5126953125,858.000244140625,807.7127075195312,845.8876953125,845.1964721679688,63739
2020-10-30,850.1251831054688,855.7501831054688,840.0001831054688,842.8876953125,842.1989135742188,77143
2020-11-02,846.0001831054688,847.0877075195312,818.4752197265625,836.4376831054688,835.754150390625,127506
2020-11-03,840.5626831054688,851.2501831054688,831.2252197265625,840.5252075195312,839.8383178710938,72130
2020-11-04,843.7501831054688,855.0001831054688,838.2001953125,846.3377075195312,845.6461181640625,51622
2020-11-05,846.3377075195312,864.750244140625,844.7626953125,861.3002319335938,860.5963745117188,71707
2020-11-06,864.3002319335938,883.500244140625,861.7877197265625,874.500244140625,873.78564453125,104542
2020-11-09,896.1376953125,936.6752319335938,864.000244140625,900.3377075195312,899.6019897460938,1042101
2020-11-10,922.4252319335938,958.500244140625,915.000244140625,952.6127319335938,951.8342895507812,379165
2020-11-11,948.750244140625,975.000244140625,901.500244140625,917.812744140625,917.062744140625,1150022
2020-11-12,922.3877563476562,971.250244140625,918.750244140625,965.2127685546875,965.2127685546875,285886
2020-11-13,974.9252319335938,974.9252319335938,952.500244140625,959.437744140625,959.437744140625,115889
2020-11-17,975.1502685546875,1161.11279296875,974.250244140625,1107.6002197265625,1107.6002197265625,1567684
2020-11-18,1102.0877685546875,1194.975341796875,1029.7877197265625,1045.1627197265625,1045.1627197265625,1239353
2020-11-19,1045.1627197265625,1097.17529296875,1044.750244140625,1087.5753173828125,1087.5753173828125,340351
2020-11-20,1102.500244140625,1108.500244140625,1046.55029296875,1056.8253173828125,1056.8253173828125,196211
2020-11-23,1053.750244140625,1068.750244140625,1028.250244140625,1050.30029296875,1050.30029296875,127611
2020-11-24,1053.750244140625,1065.000244140625,1045.80029296875,1054.9503173828125,1054.9503173828125,106534
2020-11-25,1060.9503173828125,1095.000244140625,1058.1378173828125,1089.2628173828125,1089.2628173828125,253185
2020-11-26,1110.000244140625,1128.975341796875,1098.750244140625,1122.4503173828125,1122.4503173828125,346939
2020-11-27,1125.787841796875,1138.687744140625,1087.687744140625,1102.0877685546875,1102.0877685546875,246363
2020-12-01,1102.0877685546875,1107.562744140625,1062.000244140625,1070.9627685546875,1070.9627685546875,223811
2020-12-02,1077.5252685546875,1102.500244140625,1073.250244140625,1096.9503173828125,1096.9503173828125,190554
2020-12-03,1106.250244140625,1106.812744140625,1088.2877197265625,1102.2752685546875,1102.2752685546875,136363
2020-12-04,1106.73779296875,1147.500244140625,1091.4002685546875,1136.5128173828125,1136.5128173828125,305597
2020-12-07,1124.850341796875,1139.7752685546875,1081.500244140625,1089.2628173828125,1089.2628173828125,253749
2020-12-08,1094.73779296875,1101.000244140625,1062.562744140625,1067.55029296875,1067.55029296875,178033
2020-12-09,1072.500244140625,1072.500244140625,1044.750244140625,1063.3878173828125,1063.3878173828125,185354
2020-12-10,1067.5128173828125,1098.750244140625,1055.250244140625,1088.062744140625,1088.062744140625,1027742
2020-12-11,1092.000244140625,1105.500244140625,1082.250244140625,1101.30029296875,1101.30029296875,861171
2020-12-14,1109.55029296875,1122.9002685546875,1101.48779296875,1107.000244140625,1107.000244140625,163997
2020-12-15,1114.2752685546875,1125.000244140625,1098.750244140625,1103.9627685546875,1103.9627685546875,157041
2020-12-16,1109.437744140625,1124.92529296875,1100.3253173828125,1121.55029296875,1121.55029296875,98350
2020-12-17,1124.250244140625,1132.4627685546875,1087.500244140625,1096.42529296875,1096.42529296875,185567
2020-12-18,1104.187744140625,1132.500244140625,1095.000244140625,1128.750244140625,1128.750244140625,282861
2020-12-21,1125.000244140625,1166.250244140625,1095.2252197265625,1119.0753173828125,1119.0753173828125,1178191
2020-12-22,1106.250244140625,1156.500244140625,1106.250244140625,1147.0877685546875,1147.0877685546875,201262
2020-12-23,1154.9627685546875,1203.67529296875,1151.287841796875,1192.61279296875,1192.61279296875,243633
2020-12-24,1191.750244140625,1225.912841796875,1179.750244140625,1189.80029296875,1189.80029296875,222086
2020-12-28,1199.287841796875,1216.500244140625,1191.975341796875,1207.42529296875,1207.42529296875,88709
2020-12-29,1210.61279296875,1218.7127685546875,1193.8878173828125,1202.062744140625,1202.062744140625,97321
2020-12-30,1200.000244140625,1308.7503662109375,1197.037841796875,1287.787841796875,1287.787841796875,572734
2020-12-31,1297.5003662109375,1372.5003662109375,1274.2503662109375,1337.1378173828125,1337.1378173828125,720857
2021-01-01,1293.7503662109375,1330.462890625,1290.9002685546875,1309.7628173828125,1309.7628173828125,265118
2021-01-04,1320.0003662109375,1352.287841796875,1305.0003662109375,1346.475341796875,1346.475341796875,171930
2021-01-05,1338.0003662109375,1345.23779296875,1320.0003662109375,1331.6253662109375,1331.6253662109375,118315
2021-01-06,1337.6253662109375,1348.5003662109375,1276.537841796875,1294.8753662109375,1294.8753662109375,186755
